id,type,message,timestamp,severity,source,user_id
3057,alert,Scheduled task 'backup' completed successfully,2025-08-07 09:23:46,medium,api,4764
3058,alert,User frank has logged in successfully,2025-07-23 17:58:53,high,web-app,2199
3059,info,New user registration: alice - grace@example.com,2025-08-01 16:31:59,medium,cron-job,3954
3060,alert,Payment of $846.35 processed successfully for user charlie,2025-07-25 13:33:10,critical,cron-job,3561
3061,error,System maintenance scheduled for 2025-09-03,2025-07-25 17:32:09,high,system,3430
3062,alert,Payment of $795.63 processed successfully for user eve,2025-07-17 14:07:54,medium,web-app,2984
3063,warning,System maintenance scheduled for 2025-09-02,2025-08-01 19:49:47,low,cron-job,2150
3064,alert,File upload completed: document_1536.pdf (46.3 MB),2025-07-19 00:31:18,low,system,4820
3065,error,System maintenance scheduled for 2025-08-19,2025-07-23 08:37:30,medium,mobile-app,1873
3066,alert,API rate limit exceeded for client client_478,2025-07-28 05:19:33,critical,cron-job,2209
3067,alert,API rate limit exceeded for client client_465,2025-07-13 21:00:54,low,api,2860
3068,error,Security scan completed: 11 issues found,2025-07-10 01:02:16,medium,api,1986
3069,info,Memory usage alert: 85% on server db-02,2025-07-11 08:28:28,medium,api,4609
3070,warning,New order #97689 received from customer grace,2025-07-31 08:34:20,medium,cron-job,3951
3071,alert,Failed login attempt from IP 78.68.178.59 for user diana,2025-07-29 18:13:13,critical,mobile-app,4028
3072,success,Server cache-01 is experiencing high CPU usage: 92%,2025-07-17 00:07:42,critical,web-app,3780
3073,success,Batch job #3976 processing 5721 records,2025-08-03 09:35:26,critical,system,3397
3074,alert,System backup completed for database analytics_db,2025-08-01 23:29:15,high,mobile-app,3367
3075,info,Configuration change detected in module inventory,2025-07-15 02:41:42,critical,cron-job,3970
3076,warning,New order #11785 received from customer alice,2025-08-01 17:48:18,high,api,1869
3077,alert,Failed login attempt from IP 223.236.69.249 for user bob,2025-07-20 22:14:57,low,api,460
3078,warning,New user registration: charlie - eve@example.com,2025-08-05 02:37:21,high,cron-job,2956
3079,success,System backup completed for database users_db,2025-07-30 14:16:45,critical,system,2956
3080,info,Security scan completed: 13 issues found,2025-07-23 16:19:59,low,cron-job,4332
3081,warning,Payment of $11.7 processed successfully for user charlie,2025-07-30 01:41:29,high,cron-job,1186
3082,alert,Email notification sent to 160 recipients,2025-07-30 04:24:34,high,mobile-app,4911
3083,warning,Server cache-01 is experiencing high CPU usage: 75%,2025-07-27 08:34:17,medium,api,3466
3084,alert,Cache cleared for region asia-pacific,2025-07-13 12:05:40,medium,web-app,2221
3085,alert,System maintenance scheduled for 2025-09-06,2025-07-26 14:36:24,medium,api,2799
3086,success,Email notification sent to 179 recipients,2025-07-24 21:52:54,low,api,1238
3087,success,Server db-02 is experiencing high CPU usage: 99%,2025-08-06 04:17:02,critical,api,1949
3088,info,New user registration: grace - henry@example.com,2025-07-31 10:56:07,high,api,3668
3089,success,Batch job #8955 processing 1326 records,2025-08-04 06:38:54,critical,system,4900
3090,warning,Server db-02 is experiencing high CPU usage: 74%,2025-07-27 19:04:45,medium,web-app,1109
3091,error,File upload completed: document_8743.pdf (40.2 MB),2025-07-17 20:12:14,medium,cron-job,4269
3092,success,Scheduled task 'backup' completed successfully,2025-07-07 18:42:10,medium,web-app,498
3093,error,System maintenance scheduled for 2025-08-22,2025-08-03 15:22:51,high,cron-job,4125
3094,warning,Security scan completed: 6 issues found,2025-08-02 09:02:14,medium,cron-job,1536
3095,warning,Cache cleared for region asia-pacific,2025-08-06 16:12:22,high,web-app,2439
3096,success,User bob has logged in successfully,2025-08-03 17:23:51,low,system,3737
3097,alert,New user registration: bob - eve@example.com,2025-07-29 22:03:50,low,cron-job,1206
3098,error,Failed login attempt from IP 166.22.6.255 for user henry,2025-07-14 23:24:46,medium,web-app,2579
3099,error,Error processing request for user eve: invalid_credentials,2025-07-26 06:44:33,high,web-app,118
3100,alert,Scheduled task 'sync' completed successfully,2025-07-22 16:44:45,low,web-app,2415
3101,success,System maintenance scheduled for 2025-08-09,2025-07-20 00:18:53,critical,cron-job,334
3102,alert,Payment of $149.14 processed successfully for user bob,2025-07-22 21:33:59,high,api,1655
3103,error,Memory usage alert: 70% on server db-01,2025-08-05 07:04:19,high,api,1085
3104,success,Cache cleared for region eu-central,2025-07-19 03:30:30,high,system,3420
3105,success,Server api-01 is experiencing high CPU usage: 60%,2025-07-21 19:05:12,low,api,243
3106,success,New user registration: bob - grace@example.com,2025-07-25 07:20:25,high,api,1872
3107,info,Service user-service restarted due to memory leak,2025-07-24 19:00:04,low,cron-job,3687
3108,info,Email notification sent to 272 recipients,2025-08-04 01:47:34,low,cron-job,3450
3109,warning,Server web-01 is experiencing high CPU usage: 98%,2025-07-24 02:20:35,low,system,2066
3110,warning,Failed login attempt from IP 252.28.234.56 for user alice,2025-07-25 14:03:43,high,api,1461
3111,warning,System maintenance scheduled for 2025-08-16,2025-07-28 14:20:56,high,web-app,800
3112,alert,Batch job #4625 processing 8113 records,2025-07-16 12:48:13,low,web-app,1133
3113,success,Database connection pool exhausted on db-01,2025-08-04 17:23:06,high,mobile-app,4817
3114,alert,Failed login attempt from IP 52.2.74.13 for user charlie,2025-08-02 11:17:53,medium,mobile-app,3609
3115,success,Scheduled task 'cleanup' completed successfully,2025-07-08 09:15:03,medium,api,3726
3116,success,Database connection pool exhausted on web-01,2025-07-28 22:17:08,high,api,4069
3117,alert,Service notification-service restarted due to memory leak,2025-07-26 01:27:12,low,mobile-app,3873
3118,error,API rate limit exceeded for client client_801,2025-07-24 03:56:32,low,api,4604
3119,success,System maintenance scheduled for 2025-09-06,2025-08-05 04:13:39,critical,mobile-app,1657
3120,warning,File upload completed: document_5367.pdf (20.2 MB),2025-08-01 03:40:31,critical,web-app,4490
3121,success,Server web-02 is experiencing high CPU usage: 90%,2025-07-09 06:25:41,medium,web-app,2768
3122,info,Payment of $196.38 processed successfully for user charlie,2025-07-29 19:39:46,critical,web-app,1501
3123,error,File upload completed: document_5368.pdf (30.9 MB),2025-07-29 15:53:43,medium,api,3638
3124,success,Error processing request for user charlie: timeout,2025-07-27 07:00:00,high,web-app,3810
3125,error,Email notification sent to 210 recipients,2025-08-03 07:15:21,high,system,3940
3126,info,Service notification-service restarted due to memory leak,2025-07-30 11:54:00,medium,cron-job,4150
3127,alert,Email notification sent to 130 recipients,2025-07-17 18:44:44,medium,api,419
3128,info,Failed login attempt from IP 214.88.254.23 for user henry,2025-08-01 02:24:11,low,mobile-app,4915
3129,success,Scheduled task 'backup' completed successfully,2025-07-26 21:48:40,high,web-app,698
3130,error,Error processing request for user frank: timeout,2025-07-15 06:50:05,high,api,2195
3131,info,New user registration: alice - eve@example.com,2025-07-26 16:13:01,high,cron-job,4889
3132,warning,Cache cleared for region asia-pacific,2025-07-28 11:56:56,critical,system,4462
3133,success,Memory usage alert: 88% on server web-01,2025-07-10 13:51:31,low,api,2989
3134,warning,API rate limit exceeded for client client_385,2025-07-19 12:28:27,critical,system,414
3135,error,User charlie has logged in successfully,2025-07-13 06:37:29,high,cron-job,220
3136,success,File upload completed: document_7766.pdf (25.1 MB),2025-07-31 13:58:02,medium,mobile-app,346
3137,success,Payment of $768.4 processed successfully for user alice,2025-08-06 06:18:19,medium,cron-job,2244
3138,alert,Security scan completed: 13 issues found,2025-08-06 02:34:46,low,cron-job,1015
3139,warning,Failed login attempt from IP 51.143.44.42 for user grace,2025-07-20 16:49:15,critical,mobile-app,3187
3140,info,System backup completed for database orders_db,2025-07-11 09:14:05,medium,web-app,2035
3141,success,Server cache-01 is experiencing high CPU usage: 86%,2025-07-31 18:56:12,high,web-app,440
3142,success,API rate limit exceeded for client client_310,2025-07-31 00:09:08,low,api,3701
3143,error,Scheduled task 'report' completed successfully,2025-07-14 09:50:08,high,web-app,341
3144,error,Configuration change detected in module billing,2025-07-26 16:03:16,low,system,3737
3145,alert,Failed login attempt from IP 131.76.74.144 for user diana,2025-08-02 13:31:00,low,web-app,3240
3146,warning,User diana has logged in successfully,2025-07-22 14:10:57,medium,web-app,2070
3147,warning,New user registration: bob - frank@example.com,2025-07-07 15:05:12,high,api,3049
3148,info,Scheduled task 'report' completed successfully,2025-07-14 11:17:17,high,system,1353
3149,alert,API rate limit exceeded for client client_712,2025-07-08 06:36:28,medium,cron-job,3671
3150,error,Batch job #8151 processing 461 records,2025-07-17 17:01:31,high,api,2008
3151,success,New order #33654 received from customer henry,2025-07-12 15:55:23,low,cron-job,2109
3152,alert,Database connection pool exhausted on api-01,2025-07-08 19:36:51,low,api,970
3153,error,System backup completed for database analytics_db,2025-07-18 07:21:04,high,cron-job,2075
3154,warning,Payment of $18.99 processed successfully for user bob,2025-07-30 03:47:41,high,cron-job,4242
3155,error,API rate limit exceeded for client client_354,2025-07-13 03:07:44,low,cron-job,2782
3156,error,System maintenance scheduled for 2025-08-20,2025-07-13 06:37:40,medium,web-app,541
3157,alert,New order #69858 received from customer eve,2025-07-22 04:37:38,low,mobile-app,3477
3158,warning,Error processing request for user henry: network_error,2025-07-10 03:23:34,critical,cron-job,4985
3159,alert,File upload completed: document_3626.pdf (5.5 MB),2025-08-01 19:41:04,low,cron-job,4098
3160,info,Email notification sent to 67 recipients,2025-07-31 22:28:51,low,mobile-app,2235
3161,info,Batch job #1076 processing 5129 records,2025-07-11 07:55:53,high,web-app,3700
3162,info,System maintenance scheduled for 2025-08-17,2025-07-22 07:14:51,critical,mobile-app,1683
3163,alert,Batch job #4439 processing 7876 records,2025-07-14 20:03:59,medium,system,3565
3164,warning,Cache cleared for region eu-central,2025-08-06 07:44:23,low,api,1202
3165,info,File upload completed: document_9788.pdf (36.5 MB),2025-07-25 11:53:45,low,system,2819
3166,success,Database connection pool exhausted on web-02,2025-07-08 17:45:20,critical,api,3927
3167,error,Cache cleared for region asia-pacific,2025-07-24 18:08:53,low,cron-job,248
3168,alert,User eve has logged in successfully,2025-07-12 00:35:50,high,web-app,2302
3169,error,Failed login attempt from IP 84.94.45.44 for user frank,2025-07-28 09:01:15,low,cron-job,1231
3170,info,User grace has logged in successfully,2025-07-22 09:30:16,medium,api,3831
3171,error,Security scan completed: 5 issues found,2025-07-22 20:31:24,high,mobile-app,782
3172,info,File upload completed: document_2452.pdf (49.4 MB),2025-08-04 19:37:21,high,mobile-app,4788
3173,success,Memory usage alert: 89% on server api-01,2025-07-27 17:58:52,medium,cron-job,2831
3174,alert,Payment of $11.15 processed successfully for user alice,2025-07-12 00:50:30,critical,web-app,228
3175,error,API rate limit exceeded for client client_565,2025-07-29 18:08:07,low,mobile-app,2313
3176,error,System backup completed for database analytics_db,2025-07-08 22:58:21,critical,web-app,4302
3177,info,User diana has logged in successfully,2025-07-25 08:12:39,medium,system,1938
3178,error,Memory usage alert: 90% on server db-01,2025-07-09 21:14:33,low,web-app,609
3179,info,Scheduled task 'report' completed successfully,2025-07-12 09:29:55,medium,cron-job,2931
3180,alert,Memory usage alert: 76% on server db-01,2025-08-03 23:53:42,medium,mobile-app,618
3181,info,New user registration: bob - bob@example.com,2025-08-06 12:26:10,critical,system,478
3182,info,New user registration: eve - bob@example.com,2025-07-16 10:33:47,low,mobile-app,785
3183,info,Service auth-service restarted due to memory leak,2025-07-27 13:30:09,low,system,4115
3184,alert,Scheduled task 'backup' completed successfully,2025-08-03 02:00:07,high,mobile-app,4794
3185,success,Payment of $580.16 processed successfully for user henry,2025-07-18 03:28:06,critical,mobile-app,3311
3186,success,Database connection pool exhausted on db-02,2025-07-26 07:59:38,low,web-app,2169
3187,error,File upload completed: document_4846.pdf (40.4 MB),2025-07-10 02:32:22,high,system,4049
3188,info,Security scan completed: 15 issues found,2025-07-13 08:11:39,critical,api,2469
3189,info,Failed login attempt from IP 237.180.240.188 for user alice,2025-08-07 01:07:41,critical,mobile-app,625
3190,info,Error processing request for user henry: permission_denied,2025-07-16 06:08:44,high,api,4874
3191,success,Configuration change detected in module billing,2025-07-07 12:11:48,high,mobile-app,1699
3192,warning,User grace has logged in successfully,2025-07-14 21:48:19,critical,web-app,4315
3193,info,Service payment-service restarted due to memory leak,2025-07-25 21:15:58,high,mobile-app,3339
3194,alert,Scheduled task 'sync' completed successfully,2025-07-10 11:42:19,medium,web-app,3683
3195,success,API rate limit exceeded for client client_146,2025-07-14 15:48:46,low,cron-job,2782
3196,warning,Cache cleared for region us-west,2025-08-03 23:09:41,medium,web-app,3953
3197,alert,System backup completed for database analytics_db,2025-08-02 13:07:29,high,cron-job,3826
3198,alert,Database connection pool exhausted on web-02,2025-07-21 01:01:43,low,cron-job,3149
3199,success,Email notification sent to 456 recipients,2025-07-11 05:20:53,low,cron-job,3621
3200,info,Payment of $616.99 processed successfully for user henry,2025-07-25 09:06:28,critical,system,4652
3201,warning,Database connection pool exhausted on web-01,2025-07-29 02:35:56,critical,web-app,393
3202,error,Payment of $458.83 processed successfully for user henry,2025-07-12 19:14:56,low,mobile-app,391
